"","Sample_ID","WW_site_name","WW_site_shrtnm","Lineages","Lineage_abundance","Compress_lineages","Parent_lineage","Parent_lineage_grp","Category","PCR_date","Collection_date","Population"
"2082","211213_MWRF24","(MWRF) Moab WRF","MWRF24","AY.3.1",0.11187646,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,9896
"2083","211213_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.3.1",0.06765251,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,23304
"2084","211213_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.3.1",0.103047,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,92047
"2085","211216_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.3.1",0.10829384,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,29513
"2086","211216_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.3.1",0.05620428,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,515494
"2087","211216_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.3.1",0.05878416,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,89507
"2088","211216_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.3.1",0.04610038,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,94005
"2089","211216_MWRF24","(MWRF) Moab WRF","MWRF24","AY.3.1",0.06540661,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,9896
"2090","211216_NDSD18","(NDSD) North Davis SD","NDSD18","AY.3.1",0.04141895,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,228700
"2091","211216_OWRF7","(OWRF) Orem WRF","OWRF7","AY.3.1",0.20223919,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,112901
"2092","211216_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.3.1",0.06089656,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,102624
"2093","211216_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.3.1",0.10167337,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,84981
"2094","211216_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.3.1",0.04573024,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,92047
"2095","211216_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.3.1",0.04772442,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,254971
"2096","211216_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.3.1",0.03250836,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,253112
"2097","211220_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.3.1",0.13550118,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,29513
"2098","211220_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.3.1",0.07918547,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,21443
"2099","211220_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.3.1",0.03040433,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,89507
"2100","211220_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.3.1",0.01654511,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,94484
"2101","211220_NDSD18","(NDSD) North Davis SD","NDSD18","AY.3.1",0.21868014,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,228700
"2102","211220_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.3.1",0.22848985,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,102624
"2103","211220_PRWID25","(PRWID) Price WID","PRWID25","AY.3.1",0.29083,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,17312
"2104","211220_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.3.1",0.05788584,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,84981
"2105","211220_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.3.1",0.06761303,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,92047
"2106","211220_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.3.1",0.09017899,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,254971
"2107","211220_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.3.1",0.07122561,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,35840
"2108","211228_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.3.1",0.58846735,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,21443
"2109","211228_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.3.1",0.17220297,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,32451
"2110","211228_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.3.1",0.3589105,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,102624
"2111","211228_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.3.1",0.20212265,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,92047
"2112","211228_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.3.1",0.18936727,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,35840
"2113","211230_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.3.1",0.05566574,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,21443
"2114","211230_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.3.1",0.05284714,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,32451
"2115","211230_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.3.1",0.02912083,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,515494
"2116","211230_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.3.1",0.03832539,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,9095
"2117","211230_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.3.1",0.05720155,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,89507
"2118","211230_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.3.1",0.08785197,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,94484
"2119","211230_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.3.1",0.01160961,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,84981
"2120","211230_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.3.1",0.01649026,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,253112
"2121","211104_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.3.3",0.0503163,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,21443
"2122","211202_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.3.3",0.07548933,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,6390
"2123","211209_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.3.3",0.0196408,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,24970
"2124","211209_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.3.3",0.141159,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,21443
"2125","211209_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.3.3",0.426667,"Delta","Delta","Delta","Delta","2021-12-09",2021-12-07,6390
"2126","211216_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.3.3",0.0245969,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,102624
"2127","211216_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.3.3",0.24185418,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,23304
"2128","211216_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.3.3",0.0641597,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,84981
"2129","211216_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.3.3",0.0321644,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,92047
"2130","211108_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.3.4",0.0132933,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,32451
"2131","211129_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.3.4",0.0258442,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,84981
"2132","211129_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.3.4",0.0154461,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,12510
"2133","211206_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.3.4",0.0201985,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,64533
"2134","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.32",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2135","211216_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.32",0.29793421,"Delta","Delta","Delta","Delta","2021-12-16",2021-12-14,84981
"2136","211108_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.33",0.11812571,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,94005
"2137","211108_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.33",0.02567417,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,12451
"2138","211112_NDSD18","(NDSD) North Davis SD","NDSD18","AY.33",0.00447066,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,228700
"2139","211112_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.33",0.0686781,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,23304
"2140","211112_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.33",0.02298391,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,6390
"2141","211118_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.33",0.08782015,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,32451
"2142","211118_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.33",0.02712037,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,9095
"2143","211118_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.33",0.05375186,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,21231
"2144","211118_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.33",0.18345552,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,92047
"2145","211118_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.33",0.06235847,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,209645
"2146","211118_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.33",0.05322515,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,254971
"2147","211122_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.33",0.07686896,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,24970
"2148","211122_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.33",0.02044932,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21443
"2149","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.33",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2150","211122_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.33",0.05603749,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,89507
"2151","211122_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.33",0.07044471,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,94005
"2152","211122_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.33",0.03568754,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,23304
"2153","211122_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.33",0.01165198,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,84981
"2154","211122_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.33",0.20455551,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,254971
"2155","211129_MWRF24","(MWRF) Moab WRF","MWRF24","AY.33",0.10797448,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,9896
"2156","211202_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.33",0.16292231,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,64533
"2157","211202_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.33",0.01925524,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,515494
"2158","211202_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.33",0.11730803,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,9095
"2159","211202_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.33",0.04604394,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,21872
"2160","211202_SFWWTP10","(SFWWTP) Spanish Fork WWTP","SFWWTP10","AY.33",0.08051946,"Delta","Delta","Delta","Delta","2021-12-02",2021-11-30,53313
"2161","211206_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.33",0.01049853,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,9095
"2162","211206_SDSDS15","(SDSD_S) South Davis SD - South","SDSDS15","AY.33",0.15459785,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,21872
"2163","211206_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.33",0.08295825,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,12451
"2164","211213_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.33",0.03087394,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,89507
"2165","211213_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.33",0.32832294,"Delta","Delta","Delta","Delta","2021-12-13",2021-12-10,102624
"2166","211220_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.33",0.15219214,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,32451
"2167","211220_OWRF7","(OWRF) Orem WRF","OWRF7","AY.33",0.05849007,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,112901
"2168","211220_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.33",0.07538689,"Delta","Delta","Delta","Delta","2021-12-20",2021-12-17,12510
"2169","211228_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.33",0.03589656,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,515494
"2170","211228_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.33",0.08288697,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,208850
"2171","211228_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.33",0.04504386,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,89507
"2172","211228_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.33",0.07300458,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,94484
"2173","211228_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.33",0.13985379,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,21231
"2174","211228_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.33",0.18570221,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,6790
"2175","211228_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.33",0.13320375,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,84981
"2176","211228_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.33",0.01086638,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,35840
"2177","211228_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.33",0.0477274,"Delta","Delta","Delta","Delta","2021-12-28",2021-12-23,253112
"2178","211230_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.33",0.02649807,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,94484
"2179","211230_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.33",0.05936204,"Delta","Delta","Delta","Delta","2021-12-30",2021-12-28,6790
"2180","211108_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.34",0.01711448,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,32451
"2181","211112_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.34",0.0229508,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,24970
"2182","211129_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.34",0.010596,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,12510
"2183","211206_JBWRF4","(JBWRF) Jordan Basin WRF","JBWRF4","AY.34",0.01494895,"Delta","Delta","Delta","Delta","2021-12-06",2021-12-03,94484
"2184","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.35",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2185","211118_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.36",0.0298445,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,89507
"2186","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.36",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2187","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.37",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2188","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.38",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2189","211104_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.39",0.02240855,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,21443
"2190","211104_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.39",0.04234601,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,515494
"2191","211104_NDSD18","(NDSD) North Davis SD","NDSD18","AY.39",0.07128111,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,228700
"2192","211104_OWRF7","(OWRF) Orem WRF","OWRF7","AY.39",0.1171219,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,112901
"2193","211104_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.39",0.04972842,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,21231
"2194","211104_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.39",0.07073806,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,254971
"2195","211104_SVWWTP9","(SVWWTP) Springville WWTP","SVWWTP9","AY.39",0.04975143,"Delta","Delta","Delta","Delta","2021-11-04",2021-11-02,35840
"2196","211108_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.39",0.06190286,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,21443
"2197","211108_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.39",0.1175292,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,9095
"2198","211108_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.39",0.11812571,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,94005
"2199","211108_PRWID25","(PRWID) Price WID","PRWID25","AY.39",0.05542778,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,17312
"2200","211108_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.39",0.10123006,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,23304
"2201","211108_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.39",0.57104747,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,6390
"2202","211108_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.39",0.02567417,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,12451
"2203","211108_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.39",0.07765575,"Delta","Delta","Delta","Delta","2021-11-08",2021-11-05,29513
"2204","211112_AVWRF29","(AVWRF) Ashley Valley WRF","AVWRF29","AY.39",0.30419327,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,29513
"2205","211112_CVWWTP28","(CVWWTP) Coalville WWTP","CVWWTP28","AY.39",0.29603457,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,1322
"2206","211112_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.39",0.29313116,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,208850
"2207","211112_NDSD18","(NDSD) North Davis SD","NDSD18","AY.39",0.00447066,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,228700
"2208","211112_OWRF7","(OWRF) Orem WRF","OWRF7","AY.39",0.29586182,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,112901
"2209","211112_PCWRF8","(PCWRF) Provo City WRF","PCWRF8","AY.39",0.08523451,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,102624
"2210","211112_PRWID25","(PRWID) Price WID","PRWID25","AY.39",0.40414089,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,17312
"2211","211112_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.39",0.12915315,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,6790
"2212","211112_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.39",0.0686781,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,23304
"2213","211112_SBWRDSC26","(SBWRD_SC) Snyderville Basin Silver Creek","SBWRDSC26","AY.39",0.02298391,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,6390
"2214","211112_TOOELEWRF2","(TOOELEWRF) Tooele WRF","TOOELEWRF2","AY.39",0.4218237,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,36244
"2215","211112_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.39",0.05425364,"Delta","Delta","Delta","Delta","2021-11-12",2021-11-09,12451
"2216","211118_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.39",0.08782015,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,32451
"2217","211118_CVWRF13","(CVWRF) Central Valley WRF","CVWRF13","AY.39",0.1210136,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,515494
"2218","211118_CVWWTP28","(CVWWTP) Coalville WWTP","CVWWTP28","AY.39",0.09341308,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,1322
"2219","211118_CWSD19","(CWSD) Central Weber WSD","CWSD19","AY.39",0.16223632,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,208850
"2220","211118_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.39",0.02712037,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,9095
"2221","211118_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.39",0.20024707,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,89507
"2222","211118_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.39",0.39667806,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,94005
"2223","211118_NDSD18","(NDSD) North Davis SD","NDSD18","AY.39",0.10167204,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,228700
"2224","211118_PWWTP11","(PWWTP) Payson WWTP","PWWTP11","AY.39",0.05375186,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,21231
"2225","211118_SGWWTP33","(SGWWTP) St George WWTP","SGWWTP33","AY.39",0.18345552,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,92047
"2226","211118_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.39",0.06235847,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,209645
"2227","211118_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.39",0.43350346,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,12510
"2228","211118_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.39",0.05322741,"Delta","Delta","Delta","Delta","2021-11-18",2021-11-16,254971
"2229","211122_ACSSD32","(ACSSD) Ash Creek SSD","ACSSD32","AY.39",0.07686896,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,24970
"2230","211122_BCSD20","(BCSD) Brigham City SD","BCSD20","AY.39",0.02044932,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,21443
"2231","211122_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.39",0.26665382,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,64533
"2232","211122_HCWWTP21","(HCWWTP) Hyrum City WWTP","HCWWTP21","AY.39",0.00111732,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,9095
"2233","211122_JBSVPP5","(JBSVPP) Jordan Basin SVPP","JBSVPP5","AY.39",0.05603749,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,89507
"2234","211122_LCCWWTP22","(LCCWWTP) Logan City WWTP","LCCWWTP22","AY.39",0.07046333,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,94005
"2235","211122_PRWID25","(PRWID) Price WID","PRWID25","AY.39",0.11472152,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,17312
"2236","211122_ROOSCSD30","(ROOSCSD) Roosevelt City SD","ROOSCSD30","AY.39",0.09342418,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,6790
"2237","211122_SBWRDEC27","(SBWRD_EC) Snyderville Basin East Canyon","SBWRDEC27","AY.39",0.03568754,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,23304
"2238","211122_SDSDN16","(SDSD_N) South Davis SD - North","SDSDN16","AY.39",0.01165198,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,84981
"2239","211122_SLCWRF14","(SLCWRF) Salt Lake City WRF","SLCWRF14","AY.39",0.26195009,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,209645
"2240","211122_SQWRF12","(SQWRF) Santaquin WRF","SQWRF12","AY.39",0.11319489,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,12510
"2241","211122_SVWRF3","(SVWRF) South Valley WRF","SVWRF3","AY.39",0.20455551,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,254971
"2242","211122_TSSD6","(TSSD) Timpanogos SSD","TSSD6","AY.39",0.74121865,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,253112
"2243","211122_TWWTP23","(TWWTP) Tremonton WWTP","TWWTP23","AY.39",0.05024735,"Delta","Delta","Delta","Delta","2021-11-22",2021-11-19,12451
"2244","211129_CCRWWTF31","(CCRWWTF) Cedar City WWTF","CCRWWTF31","AY.39",0.22414576,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,32451
"2245","211129_CDSD17","(CDSD) Central Davis SD","CDSD17","AY.39",0.08929709,"Delta","Delta","Delta","Delta","2021-11-29",2021-11-26,64533
